,playerID,commonName,league,startYear,endYear,totalGames,positionWar,averageHit,patience,power,speed,defense,playerLabel,shortWar,positionCat,fact
129,chiriro01,Robinson Chirinos,MLB,2011,2020,602,8.885,12.39786856,89.1651865,78.75666075,18.22380107,78.08170515,Active Player,2.390980066,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
130,choosh01,Shin-Soo Choo,MLB,2005,2020,1652,34.98,80.81705151,94.77797513,68.84547069,60.24866785,12.57548845,Active Player,3.430242131,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
131,confomi01,Michael Conforto,MLB,2015,2020,632,15.31,68.63232682,90.05328597,88.56127886,28.24156306,41.06571936,Active Player,3.924398734,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
132,correca01,Carlos Correa,MLB,2015,2020,604,22.835,85.57726465,69.62699822,82.69982238,39.39609236,85.79040853,Active Player,6.124619205,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
133,cozarza01,Zack Cozart,MLB,2011,2019,839,14.035,48.45470693,35.77264654,62.27353464,67.56660746,94.70692718,Active Player,2.709976162,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
134,crawfbr01,Brandon Crawford,MLB,2011,2020,1305,23.89,39.96447602,55.34635879,45.00888099,57.61989343,96.58969805,Active Player,2.965655172,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
135,croncj01,C.J. Cron,MLB,2014,2020,686,6.19,47.70870337,29.30728242,80.9946714,12.96625222,8.525754885,Active Player,1.461778426,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
136,cruzne02,Nelson Cruz,MLB,2005,2020,1742,39.64,86.92717584,59.92895204,97.47779751,25.64831261,11.65186501,Active Player,3.686383467,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
137,darnatr01,Travis d'Arnaud,MLB,2013,2020,544,8.015,50.26642984,45.93250444,65.43516874,13.4991119,77.8330373,Active Player,2.386819853,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
138,davisch02,Chris Davis,MLB,2008,2020,1417,11.485,20.17761989,81.45648313,97.01598579,14.20959147,5.150976909,Active Player,1.31303458,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
139,daviskh01,Khris Davis,MLB,2013,2020,938,10.625,25.3285968,63.80106572,96.73179396,28.73889876,3.197158082,Active Player,1.835021322,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
140,davisra01,Rajai Davis,MLB,2006,2019,1448,11.975,55.77264654,19.89342806,20.4973357,99.82238011,42.91296625,Active Player,1.339744475,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
141,deshide02,Delino DeShields,MLB,2015,2020,576,5.085,29.44937833,72.04262877,2.593250444,98.29484902,62.34458259,Active Player,1.43015625,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
142,desmoia01,Ian Desmond,MLB,2009,2019,1478,16.75,61.20781528,25.64831261,63.26820604,83.05506217,51.93605684,Active Player,1.835926928,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
143,dickeco01,Corey Dickerson,MLB,2013,2020,828,12.39,90.58614565,9.73357016,86.35879218,71.43872114,21.88277087,Active Player,2.424130435,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
144,dietrde01,Derek Dietrich,MLB,2013,2020,746,6.335,29.62699822,86.42984014,66.18117229,58.75666075,11.68738899,Active Player,1.375697051,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
145,donaljo02,Josh Donaldson,MLB,2010,2020,1066,41.945,79.07637655,93.03730018,94.88454707,38.36589698,72.89520426,Active Player,6.374380863,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
146,doziebr01,Brian Dozier,MLB,2012,2020,1144,23.49,32.3268206,78.18827709,84.12078153,75.45293073,57.08703375,Active Player,3.326381119,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
147,dudalu01,Lucas Duda,MLB,2010,2019,958,7.34,18.5079929,92.29129663,88.24156306,4.689165187,3.055062167,Active Player,1.241210856,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
148,duvalad01,Adam Duvall,MLB,2014,2020,598,6.55,11.8294849,36.55417407,91.97158082,49.59147425,58.43694494,Active Player,1.774414716,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
149,dysonja01,Jarrod Dyson,MLB,2010,2020,890,14.23,33.17939609,58.29484902,5.222024867,99.89342806,96.98046181,Active Player,2.590179775,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
150,eatonad02,Adam Eaton,MLB,2012,2020,831,18.7,87.88632327,71.08348135,28.88099467,92.61101243,58.36589698,Active Player,3.645487365,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
151,encared01,Edwin Encarnacion,MLB,2005,2020,1960,34.645,51.54529307,87.70870337,95.95026643,19.36056838,4.760213144,Active Player,2.863515306,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
152,escobed01,Eduardo Escobar,MLB,2011,2020,982,11.3,51.61634103,22.6642984,63.6589698,62.23801066,57.3357016,Active Player,1.864154786,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
153,florewi01,Wilmer Flores,MLB,2013,2020,725,5.82,70.08880995,8.738898757,60.35523979,13.25044405,31.58081705,Active Player,1.300468966,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
154,flowety01,Tyler Flowers,MLB,2009,2020,802,14.235,18.61456483,79.96447602,50.87033748,6.74955595,98.29484902,Active Player,2.875399002,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
155,forsylo01,Logan Forsythe,MLB,2011,2020,971,11.02,31.90053286,77.12255773,27.17584369,42.94849023,58.330373,Active Player,1.838558187,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
156,fowlede01,Dexter Fowler,MLB,2008,2020,1453,20.45,52.96625222,93.78330373,53.96092362,93.46358792,24.8312611,Active Player,2.280041294,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
157,fraziad01,Adam Frazier,MLB,2016,2020,510,6.6,79.0053286,39.78685613,25.5062167,73.53463588,58.01065719,Active Player,2.096470588,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
158,frazito01,Todd Frazier,MLB,2011,2020,1231,24.4,24.08525755,70.90586146,84.90230906,47.70870337,64.26287744,Active Player,3.211047929,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
159,freemfr01,Freddie Freeman,MLB,2010,2020,1406,38.41,96.87388988,85.79040853,90.40852575,42.13143872,21.70515098,Active Player,4.425618777,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
160,freesda01,David Freese,MLB,2009,2019,1184,18.685,82.80639432,67.28241563,49.98223801,12.78863233,52.82415631,Active Player,2.5565625,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
161,galvifr01,Freddy Galvis,MLB,2012,2020,998,8.415,29.80461812,11.72291297,27.95737123,61.91829485,81.03019538,Active Player,1.365961924,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
162,garciav01,Avisail Garcia,MLB,2012,2020,816,7.275,82.6642984,23.8365897,41.59857904,53.60568384,16.19893428,Active Player,1.444301471,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
163,gardnbr01,Brett Gardner,MLB,2008,2020,1548,40.29,51.26110124,80.9946714,35.59502664,97.58436945,88.49023091,Active Player,4.216395349,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
164,gennesc01,Scooter Gennett,MLB,2013,2019,793,8.885,92.64653641,8.596802842,56.69626998,54.88454707,34.35168739,Active Player,1.815094578,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
165,goldspa01,Paul Goldschmidt,MLB,2011,2020,1311,43.205,95.63055062,94.70692718,93.25044405,58.93428064,30.12433393,Active Player,5.338832952,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
166,gomesya01,Yan Gomes,MLB,2012,2020,779,14.28,52.5044405,21.669627,71.72291297,27.77975133,98.15275311,Active Player,2.969653402,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
167,gomezca01,Carlos Gomez,MLB,2007,2019,1461,24.63,45.57726465,43.51687389,69.59147425,97.76198934,90.51509769,Active Player,2.731047228,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
168,gonzaca01,Carlos Gonzalez,MLB,2008,2019,1377,24.935,91.54529307,37.47779751,93.53463588,88.73889876,45.25754885,Active Player,2.933529412,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
169,gonzama01,Marwin Gonzalez,MLB,2012,2020,962,11.585,65.11545293,33.21492007,49.30728242,36.12788632,52.29129663,Active Player,1.950904366,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
170,gordoal01,Alex Gordon,MLB,2007,2020,1753,33.81,58.65008881,75.23978686,56.3410302,52.3268206,69.12966252,Active Player,3.124483742,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
171,gordode01,Dee Strange-Gordon,MLB,2011,2020,1002,12.185,92.46891652,2.770870337,0.959147425,99.53818828,55.91474245,Active Player,1.97002994,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
172,gourryu01,Yuli Gurriel,MLB,2016,2020,512,7.83,91.72291297,3.23268206,62.87744227,36.94493783,18.65008881,Active Player,2.477460938,Corner IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
173,grandcu01,Curtis Granderson,MLB,2004,2019,2057,47.265,34.24511545,82.41563055,91.75843694,93.42806394,62.52220249,Active Player,3.722377248,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
174,grandya01,Yasmani Grandal,MLB,2012,2020,925,26.215,23.8365897,96.69626998,80.03552398,9.875666075,99.04085258,Active Player,4.591167568,Catcher,"There is no fun fact for this player, if you would like to learn more search for this player online!"
175,gregodi01,Didi Gregorius,MLB,2012,2020,911,18.76,68.38365897,19.96447602,62.1669627,60.46181172,82.02486679,Active Player,3.336026345,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
176,grichra01,Randal Grichuk,MLB,2014,2020,734,9.995,35.34635879,17.79751332,93.39253996,73.03730018,49.05861456,Active Player,2.205980926,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
177,grossro01,Robbie Grossman,MLB,2013,2020,726,5.89,41.13676732,91.65186501,23.90763766,51.54529307,6.500888099,Active Player,1.314297521,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
178,gyorkje01,Jedd Gyorko,MLB,2013,2020,847,9.59,28.73889876,51.36767318,72.0071048,13.96092362,56.660746,Active Player,1.834214876,Middle IF,"There is no fun fact for this player, if you would like to learn more search for this player online!"
179,hamilbi02,Billy Hamilton,MLB,2013,2020,840,10.325,30.44404973,30.62166963,2.095914742,100.0,95.80817052,Active Player,1.99125,Outfielder,"There is no fun fact for this player, if you would like to learn more search for this player online!"
